Age,Gender,Grade_Level,Math_Grade,Science_Grade,English_Grade,History Grade,Geography Grade,Economics Grade,Art Grade,IT Grade,Standardized_Test_Score,Attendance_Rate,Study_Time_Hours,Assignment_Completion_Rate,Course_Enrollment,Class_Schedule,Extracurricular_Participation,Disciplinary_Incidents,Interactions_with_Peers,Participation_in_Events,Engagement_in_Extracurriculars,Student_Feedback_Score,Teacher_Feedback_Score,Parent_Feedback_Score,Average_Grade,Success,Predicted_At_Risk
24,0,3,61.26344579302568,77.33888931022537,91.34006010351636,65.161456355577,70.60493045782958,77.31404427182684,80.67202378762497,99.58192477179507,516.6597451164484,0.928725886493717,12.55615543062093,0.6373972046617723,5,0,0,3,35,2,0.3028528293613115,4.614700908662529,3.485151068950283,4.451805311053503,77.90959685642761,1,1
24,0,1,97.4484898497476,99.88729415611802,60.42052898166614,77.21265712169563,79.80223782618339,67.90683747497076,68.53791525304169,79.15331263326726,573.6888767498731,0.9162649223524372,17.21769319424605,0.7118780053427907,1,2,1,2,30,1,0.2369243838719725,4.861954691885844,4.03273768107171,4.1263993800914935,78.7961591620863,1,1
23,1,3,62.0788513460589,82.36237139786408,90.47559577509936,70.98820131228575,93.8613797249362,81.93934342996498,81.4571818359343,69.13280695187771,331.03506835425554,0.99914483192745,17.28927561113033,0.7284488132232556,5,0,1,0,23,0,0.6807749847069258,4.114853892425407,4.0516664106228735,3.4995321861791675,79.03696647175266,1,1
24,0,3,81.65185341204281,72.84648610543815,95.73217975152492,95.51006098686751,80.2066284609093,64.64213837538276,93.41449416715572,75.2743050088733,344.92895900002344,0.7778144120225171,16.974697006450203,0.9875064158272772,6,1,0,0,42,0,0.6297514722241139,4.356679257442615,4.50631785615411,4.309263830507666,82.4097682835243,1,1
20,1,3,88.36242077803666,68.80445303619013,77.3135968422869,61.623428485387805,89.92138957366355,60.92427411149921,84.63170208405542,86.15353559266505,714.712702093166,0.9206371755026264,6.516872586747313,0.867440952224335,5,1,0,0,9,1,0.1039049716656558,3.3333527502023887,4.079683255733804,3.270364204173452,77.2168500629731,1,1
18,0,0,94.83876494984342,74.02082137144647,81.42169892391193,96.54909976025836,65.55839620995665,62.04526552426789,85.35153678180009,63.04357485398305,329.8358278412483,0.8654213424717702,16.995182049122214,0.7704020317665377,3,0,0,4,10,1,0.3563033813179679,4.505571514474266,4.228538345555843,3.667612593469532,77.85364479693348,1,1
24,1,2,88.56347728529711,74.90133095038203,79.07933570470615,93.31976554212002,70.09655251906241,98.1703376606124,81.64121156251247,84.1440768088495,384.6995628163036,0.7938967547481628,6.803776602298652,0.9952217842782036,7,2,1,0,39,1,0.6792216157116229,3.4719422223305467,4.059293163460087,3.801827197587904,83.73951100419275,1,1
24,0,3,92.06912332279168,62.74854710895844,75.56834474493755,71.90282865763263,89.27104380150689,65.69144874443744,97.09062530525637,97.24899036715593,697.9163294752208,0.7481760612169377,6.87085655078387,0.6612929280938444,3,1,1,4,20,1,0.8310244111592047,3.291665855468352,4.980754868771659,4.554274327547473,81.44886900658462,1,1
19,1,2,73.57800770171224,74.78296797707092,95.4969814148144,91.5716261870842,66.58936035550896,88.33913012547342,97.27610737682411,94.01451150631402,300.57297531412814,0.9687651511202642,19.21794157452441,0.7904204775721938,4,1,0,2,35,2,0.3811317877358599,3.083718697478323,4.583238723846448,3.617568613055545,85.2060865806003,1,1
19,1,3,92.5930045498605,78.569540789569,95.75734042679964,61.2485424135499,74.05423738619707,62.71704816891305,80.50892804294209,62.706941466319336,441.2021644229321,0.8786366448123536,17.29096767058312,0.8588248828196197,3,0,0,1,22,2,0.6826927323599684,3.944460499203931,4.511290056004546,3.0980693041844747,76.01944790551882,1,1
21,1,3,63.204593855387,88.90951008955219,73.43265458566138,98.67462201173576,70.59465031254285,64.32641408940728,72.23037948574017,99.73559514956273,592.0193289133109,0.9474801512922384,13.28615700302013,0.6222322537936308,0,1,0,4,18,2,0.3387321371357615,3.5735785192587004,4.254518921987527,3.3614813887537585,78.88855244744867,1,1
22,1,2,95.7926662424211,86.26917938886432,84.60279016058792,81.06379770359158,73.99446776889914,80.35505005637339,78.38348023517776,87.94907694815517,597.7249657346483,0.8636034952004634,18.12455306716793,0.8867995432332475,2,2,0,3,29,2,0.7213419051663126,4.973454345272377,4.056741398661675,4.216186261676604,83.5513135630088,1,1
20,0,1,81.90369504614945,88.35062620916617,97.07630248583456,72.13124104261782,88.3329619631188,78.59483720617375,67.46231648782462,66.49123297256095,688.5764541147369,0.7659931241962058,19.840469638277945,0.6399469411687959,5,1,1,0,19,0,0.7281531987962162,3.4996686040316263,3.689514279212738,3.030500761011252,80.04290167668077,1,1
24,0,1,92.69191079849976,60.334547275074286,98.48233995765406,74.50332850378709,74.71388724571204,98.06321237759478,85.45377261272357,60.49664356677694,552.9631272460852,0.8012646439300976,14.159630999476663,0.6561129234398707,5,0,1,1,30,0,0.217201118967631,4.733086560637308,4.567935852176422,4.584464544540782,80.59245529222781,1,1
24,0,1,78.092731380732,68.70669598322144,80.3583616168819,62.6562141384199,82.2105329043176,97.7934181208295,80.00369343128932,66.85130545168606,554.7009347654852,0.814461652742064,14.193476554722771,0.6638758049848336,0,1,0,4,40,2,0.6985808055793045,3.632877538262656,3.379218332774389,4.802240156717082,77.08411912842222,1,1
18,0,1,85.743107807861,86.46737153599426,78.11299221137307,99.57398056168157,63.99727508217639,91.1843457016986,64.1320191125312,93.52703682742954,662.6552877703502,0.9918804437511106,16.31640543739892,0.9715559306622072,0,1,1,3,15,1,0.4002104635123327,4.498253704624824,3.0730977998788385,3.990795216293723,82.8422661050932,1,1
21,1,1,81.05610643744453,79.35957472718988,71.14777263714103,61.5716778060277,92.20070772938512,84.08407320509399,67.90591124478462,60.86557299780655,549.3122316331418,0.7016899835144147,8.482084285479992,0.8732942180552671,5,1,1,1,41,0,0.2553354384333647,4.31968262013941,4.396344089056202,4.4152608367346975,74.77392459810918,0,0
22,0,0,89.26358087021327,60.21253902673384,98.3548749276164,86.19628492591437,74.795545025925,78.19841269572044,79.18527824798107,69.32589214472347,604.2455432818084,0.9956998069073522,7.506872922781991,0.8621710004412416,4,1,1,2,45,1,0.5503251094963968,4.123567109323364,3.289703393557467,3.92535358102564,79.44155098310347,1,1
21,1,0,63.26519928122358,92.17978569727288,65.7125721789147,77.70943710825833,85.9413663613337,74.24714137313684,95.50355962875432,90.292223813395,748.8870341275256,0.9941384905329492,16.39371125022609,0.8221973985859968,6,1,0,4,41,2,0.5070670155178492,3.8336498869082023,4.807652165521862,3.617526589029692,80.60641068028617,1,1
23,1,2,62.41408335962255,90.9123829316135,83.19318304190901,97.9566487275486,89.01558406647331,97.88350187902222,82.6556288252439,83.4444214359254,500.725503806186,0.9988452371590408,10.173571924911537,0.7171223994780411,3,2,0,4,11,0,0.7964873299557973,4.342210025689186,4.541362773939029,3.329732757353061,85.9344292834198,1,1
22,0,1,69.88412936040586,81.9367665197425,71.30201070074556,69.83998961227181,68.38643688446801,84.11635245698741,87.26140000833882,91.30942841440768,492.5625354596111,0.8429764536758904,7.02605534458901,0.8483558818397405,0,0,1,2,22,0,0.1760639582450966,3.814556700433717,4.2044887556546,4.036324575269455,78.00456424467096,1,1
24,1,2,66.38178720452754,62.65853303105089,71.16033161391186,81.28347295752044,95.386999398134,83.16290110743978,73.5611419897564,89.84602015307152,301.77449593238566,0.9891426908863,9.723165888766246,0.7640598879554559,7,2,1,4,24,0,0.8107779419486028,4.09620046865464,3.6278493073492175,4.859779136465122,77.93014843192655,1,1
24,0,2,94.87134266368808,90.6606019813034,76.19874349504754,79.29424834331012,84.64897006427812,69.27604487075659,82.85645572176938,62.02405548487219,606.713130760616,0.8186797545549482,10.379553018118632,0.6581664600370459,0,2,1,0,6,0,0.1954741258983661,4.179603473671937,4.275884718179681,4.77994433376968,79.97880782812818,1,1
22,0,1,68.76855949432178,83.34854350925455,99.95171743262618,88.11465776200406,77.14900567005927,61.86791271540452,77.89519290552269,95.70045676376606,314.885953703566,0.707888332200516,19.47841489258536,0.8758389161310932,0,2,0,4,30,2,0.2867131252711557,3.534710440074248,3.953713379770012,4.8392516007910285,81.5995057816199,1,1
24,0,3,99.03461023276526,91.27839908631836,62.19865227359288,62.72040927809682,67.29340734312878,97.80754319038178,86.36519650492643,69.08127337129075,552.0742448641581,0.7673041559115293,15.469395666318848,0.6518328671719691,2,1,1,0,27,0,0.564293906496704,3.6794729546107794,3.5822969356393286,4.93282612019601,79.47243641006263,1,1
20,1,1,73.47583167084427,90.06987969583362,83.14167272814126,67.7515652009342,97.69203751604826,72.54941035378616,62.02302264316042,82.13569760919054,702.1168945161133,0.9835888734812154,12.96284476099601,0.6762674324084693,7,2,1,4,36,2,0.516857140020182,3.0361001271156063,4.890157954193581,3.330715954818573,78.60488967724233,1,1
22,1,1,67.28471662754797,92.12008287831348,63.30288632141109,68.582592803714,90.202728165265,77.70356093297835,79.73200864955837,85.77152626111115,574.9605352598315,0.70412940800062,19.533097080239077,0.9270797247390424,2,1,0,3,17,0,0.9899730772606432,4.704317986789569,3.3237788307329854,3.293050682578806,78.08751282998742,1,1
21,1,2,91.58794028569916,80.72032265618499,66.18083319962076,89.5260301936676,68.32098250932995,64.58559774342828,71.83970500575867,66.74512843540381,434.818082608338,0.8637982406268925,18.547096107112708,0.8640468384500616,4,1,1,3,17,2,0.6305263419361954,4.511966288601269,4.506767498841754,3.855522815699052,74.93831750363665,0,0
22,1,2,86.34831102003504,65.6129807277406,77.58251767091595,67.5655478530696,73.50843098896898,93.47697319637167,73.04740245111637,99.04925026803896,693.0842107246856,0.7226804766684036,12.680012849212396,0.8523964616854569,7,2,1,1,21,2,0.3946920357222225,3.367060906605845,4.6000771357836685,4.378623072263014,79.52392677203214,1,1
24,1,2,79.92782865812556,86.84629893518755,80.41840525385766,82.93967055563907,92.38697032352292,61.10527331423722,98.43669726232244,79.52623824349236,434.8585020412694,0.7859189735282736,18.58519453065471,0.7672811137370896,3,2,1,3,29,1,0.910133981689587,3.724096900017117,4.903589216356657,3.879387839930845,82.6984228182981,1,1
20,0,1,82.21454203750525,84.81895140207882,70.35169633458096,68.60975282003815,87.82710652861356,93.35963048396384,67.30779250845531,62.30570782389574,666.5158904729494,0.726427855213566,11.064569870939849,0.7585122072957484,5,2,1,2,26,2,0.3809934611042533,3.842138966018057,4.098832859604317,4.784708741880269,77.09939749239146,1,1
20,1,2,88.76807113089055,89.69012748796348,72.65828523497665,94.46499800335914,90.63137170862898,65.61140051151867,72.44981010314388,97.4904817911136,605.1292275951157,0.9578585863339169,8.45630998034937,0.8761050436741604,3,0,0,1,31,1,0.346398071669461,3.668757384000176,4.069750322028732,4.434792967579254,83.97056824644937,1,1
23,1,3,69.13818965325194,66.79524024202941,63.47868081023732,97.68741817958552,77.6480440885173,95.46256450524608,80.39570302923487,83.45071372773072,384.9981483740006,0.8773212128943118,8.490172652331278,0.8960022154436182,7,2,1,3,21,0,0.5449346156789735,4.596485613212179,4.840578418024679,4.267941610892404,79.25706927947914,1,1
21,0,0,99.85335664226967,67.79900799601157,72.12879135377003,80.73971899768962,88.65905050568668,89.1909054934463,94.52107792598494,87.96772791925505,752.5669374220929,0.970631939715494,14.9347328666319,0.8040852809457242,0,2,1,0,30,1,0.9218573060257712,4.450841412230971,4.6021865186823785,3.142075654958547,85.10745460426423,1,1
19,1,1,98.99172648587133,95.61638068877316,98.66233757522176,74.09235536836712,75.45974891455654,66.5868105002922,76.66680332825482,81.00703159736896,400.3218414785978,0.9065059598620684,12.516054810609155,0.9877076977394104,0,2,0,4,42,2,0.7376628297329547,4.534317460282392,4.5272729590908085,3.350670854968549,83.38539930733823,1,1
19,0,3,86.01302745387747,89.99911193808283,97.78829526689928,69.36231100069996,68.45051667752786,82.63271971437872,89.75461123552684,93.38951819107872,794.7935370703349,0.99130873937353,14.8842627050817,0.9822798235675488,5,2,0,3,18,1,0.7097348939205974,4.808260101868706,4.578274108422624,3.856307508490774,84.67376393475897,1,1
22,0,3,67.9816980371658,96.32913954801292,73.3951316054794,61.99124006092176,85.3070813936544,72.50625257420877,94.2549639285921,61.32533848772844,303.6552443274704,0.852963296428122,15.291139463932549,0.7649717960051035,2,1,0,0,18,0,0.7534695385348866,4.190302511800759,3.986362182928574,4.952749538715976,76.63635570447045,1,1
23,0,2,87.20912969725165,90.34861284655685,82.83415745115046,70.74000304789982,99.04055702395178,67.12932395646334,72.40065423287396,70.73513461108591,431.7416885714515,0.8916131745288624,5.334843093465764,0.9282489017132616,1,0,1,1,16,1,0.6936765496982994,4.229068658056109,3.082837235662094,3.668817397167429,80.05469660840421,1,1
18,1,1,62.88793635916704,83.88621223961208,96.38381564443776,86.16943119781271,72.42403885581318,94.36728797644436,75.71000734154839,78.78593425610768,399.9301486370994,0.872892645966717,5.810593885218535,0.8173071366393662,1,1,0,4,9,2,0.7838167237011513,4.443868239294465,3.3965297673189583,4.259950925031548,81.3268329838679,1,1
22,0,2,61.22610008823224,86.16530948111495,60.24735290563586,81.34467725236843,78.43878368850159,76.14091066028918,74.26224894753425,63.0641446525484,306.9967050852313,0.8452781288339838,12.99016589886875,0.8047023550228698,0,1,1,3,41,2,0.2734858195562201,4.362465189301354,4.285984175328574,4.977812066399188,72.61119095952812,0,0
23,1,1,70.30731554044854,95.5651169576004,92.42734281350369,97.7616511312371,86.96005484279414,75.9417485746153,93.31423234471684,88.23626677306633,666.1839500736578,0.9537878096269038,7.865532166401153,0.6219856245514607,7,1,1,1,8,0,0.2595324580854413,4.739626036797923,3.7923318368585432,3.528050117799194,87.56421612224779,1,1
21,0,2,78.50491826957266,83.15227018047761,97.93478211155676,75.85109049966802,81.66025128489952,66.7954669922648,61.773874478144045,75.74653656222563,646.7129010497981,0.8933575407011081,14.488006532066596,0.829589884187324,7,0,0,3,33,0,0.4259470094122635,4.540396411689089,4.213540496794006,3.3333340464831585,77.67739879735113,1,1
21,1,3,94.7309002163352,85.2956529731355,63.653029373342285,87.75453369313578,93.73711182836198,75.32262704343114,72.3368435531472,70.90671961072576,696.1754821774653,0.940393679456642,13.28278608755972,0.960231172225266,1,0,0,1,29,1,0.8658638009162493,3.240917232957617,4.103355805482519,4.092666564268,80.46717728645186,1,1
21,0,2,89.08676279065233,66.25906864014402,66.45790744131685,79.57290989900486,90.46970825878064,94.86467385315402,87.1763423038052,60.13515387233649,428.3492732322826,0.935909180980724,13.786405375563367,0.9120535396780368,0,0,1,3,49,0,0.7430087939470388,4.8567172308955735,3.8773206111137695,4.10378078102284,79.2528158823993,1,1
21,0,3,89.70826084799924,78.95684880464411,98.4298521108542,80.50304863696846,62.33188815449428,74.52514841958543,82.6177399826137,88.79321246999815,522.167583541485,0.7573135481965886,9.53683069746516,0.9145268578797048,5,0,1,0,8,2,0.6098260085584922,4.366198580602405,3.4694560429618924,4.843773265016188,81.9832499283947,1,1
21,1,3,77.01973337792302,88.65588447832396,81.50160574561386,70.7109725841647,99.93684935695096,98.06414249999152,77.45157437174777,93.35237235491448,629.5567608107738,0.8950490597552931,14.59765259416845,0.6639716154305356,2,1,0,2,20,1,0.1175026937303078,3.254291851652708,4.43791978155727,3.052860190383214,85.83664184620378,1,1
23,0,2,73.83739970187852,70.83770793265461,60.56786537886895,78.19803107367999,90.0960981487787,97.8523559683355,81.59792908885538,75.80162142725993,519.8842519440718,0.7598944057544001,17.442389547275347,0.7433797788534254,3,2,0,0,6,1,0.3122220555422799,4.543947471431865,4.818090259502792,3.814755466106493,78.59862609003895,1,1
23,1,2,74.8415505193841,68.0901672209814,70.30527995054116,78.83139988050829,94.55613265176451,65.79594637229384,67.90338343313273,82.56871908133462,648.6628851589578,0.8749961434731313,19.97106880388356,0.6932819666600943,5,2,1,4,27,1,0.8231625482949091,3.716825059478409,4.53992743790158,3.624696316915944,75.36157238874259,1,1
20,0,3,99.50598254944232,72.55307232897663,77.99774697075438,88.26570086995736,86.04790848381386,67.0924501409058,77.22866486432042,69.10746503718394,616.9867042202211,0.90323040533389,17.576665792583213,0.7263661129822544,1,2,1,3,8,1,0.3182380237757968,4.611955824073006,3.2400764722442985,4.142105629768755,79.72487390566933,1,1
19,0,2,61.6043676564993,69.66002511971334,87.71635644099071,97.62559996744456,94.25140512187048,94.50696281327556,80.06811936705397,84.88790585120532,357.32390151108825,0.999170521476276,13.362481395199213,0.8318157373974902,4,0,1,2,24,0,0.7572611774718526,4.910811885980434,4.075899476999563,3.0186607097213383,83.79009279225666,1,1
24,1,3,94.68125984489794,68.59650548145584,89.32641512547198,73.17285109930017,64.49531899714837,75.71043675698877,96.04756487818406,60.48549833260802,690.521560538484,0.7091625934449215,7.901443875199348,0.7459135253480992,5,1,1,2,21,1,0.2661708384368956,3.510484072217859,4.670732364731164,4.422127616802254,77.81448131450689,1,1
21,0,1,83.14701634289574,76.99403371472349,99.81686051701824,61.68801874325194,73.90951342237263,60.17495929132038,70.43340651215905,79.54575588395033,660.3381795462592,0.7273727182341162,15.221688141797314,0.8242791269857064,7,0,1,4,10,1,0.6457308023794227,4.714822092169818,4.181963564207399,3.969979484986048,75.71369555346146,1,1
18,0,1,77.54461676758362,96.31354055534136,71.50044797535037,79.85180502002558,95.05683774417972,70.95487278821484,94.7131400865973,85.7682192736277,627.9171938087027,0.7231080089113694,19.064806783369672,0.7754004993098308,4,0,0,4,22,1,0.6653902300304515,4.547122740287877,3.8791383218270754,4.401378411772443,83.96293502636505,1,1
24,0,1,89.01030641660546,80.28238586954873,81.52880407473901,81.77845328596675,68.06620845067569,83.9051597278224,85.76965603303927,96.72767092918936,377.54680313550114,0.819508385880022,8.177998095984536,0.714646223379891,1,0,1,2,24,2,0.7767696031178335,4.342369800400935,3.569092699609841,3.8956124272926633,83.38358059844833,1,1
23,0,0,79.46675765698811,67.51681523261293,81.33294191438421,66.73762204527661,63.12968394320091,91.97063863839873,60.81363324270404,75.25343268489137,433.9982243976818,0.946476508445744,8.839934307898655,0.6381613736820634,1,0,0,4,43,2,0.4945081608060759,3.7698410891218272,3.66078150117286,3.948385666385172,73.27769066980711,0,0
18,0,2,94.93692952326644,63.07886677523496,76.2258103778895,90.41858425104266,91.52475759780876,65.33554468373038,88.98525347597575,90.6076081192412,496.5885157938002,0.9532168998361408,7.235128151174767,0.956735382937913,4,2,0,4,49,0,0.6694072291769252,3.21972419088892,3.4843136601960207,4.79109945614481,82.6391693505237,1,1
18,1,2,96.02807456045034,87.84624580551701,66.76647575369681,99.39716433765966,93.41944622573185,64.42165457666941,61.42207510196221,83.90748119774003,439.96481082822174,0.9210938787163456,16.050824654396024,0.6045493464018594,4,2,1,3,45,2,0.5382728098482564,3.967793655839854,3.391452902608683,3.421796297248973,81.65107719492842,1,1
18,1,1,76.86883707493821,75.31195057745552,99.09826252735373,97.83098868033844,66.50608872759602,96.88370614289326,99.89524507255253,97.0804845170032,413.9051453380657,0.9690634725489844,11.09842255135489,0.6006609952567884,6,0,0,0,38,2,0.9526042408584816,3.211333259554981,4.177730297237659,3.4349774690315256,88.68444541501636,1,1
20,1,1,71.07311188940207,92.87323786341436,94.13268746666344,67.8842415529461,94.17383931130864,90.0459347129033,94.90546750764793,75.93510702637722,702.6788350808879,0.7968579832508357,5.940434583295761,0.9307190959054183,7,0,1,1,44,0,0.5696926543166567,4.00029445375665,4.018769607227164,4.118953190220609,85.12795341633289,1,1
23,1,2,83.69401314373448,86.3804307456308,79.93332113176949,95.01452959603044,87.47071182388679,83.59118403112313,71.89374990160182,72.76381359491953,619.1161231801011,0.7264463932756897,18.1242498723542,0.998724376130316,0,0,0,2,28,0,0.288638094815369,4.640586541551139,4.469666168415766,4.320448549108837,82.59271924608706,1,1
18,1,0,96.49453382466764,91.84965802165472,84.12981690736119,88.17974545646739,80.80330732866335,90.76747159983712,70.29644920786822,95.48567994776576,582.7360657751251,0.717445908396955,13.3650785705385,0.8908411310854625,4,0,0,1,22,1,0.7011032942247727,4.995276268801926,3.6158590747164174,3.709376466964296,87.25083278678568,1,1
21,1,1,68.42648756022666,70.87784157673795,69.0904421423865,78.15386255227646,93.2100077112554,77.15417445226554,75.25764328422436,61.96977605633157,412.9763554266269,0.955639815885816,9.966414380005336,0.6061095352251539,3,2,1,2,34,1,0.5936205953875722,3.396017422986218,3.9216481611515945,4.039022334629816,74.26752941696304,0,0
22,1,0,84.9186633425393,87.69435689844232,81.75148281566987,81.62443977298916,76.76996997275863,90.33822989236506,74.24667861257772,65.45541571734707,759.0382811343206,0.9191308883061072,10.159744640916454,0.6906760906674053,4,0,0,2,5,0,0.823446547498132,3.415716084694045,4.360740438100537,3.4557128042350644,80.34990462808614,1,1
18,1,0,85.26240880370082,70.56247938774875,87.79880532485903,93.98400699929832,67.7597582489359,74.87211965098143,74.89351273541524,63.29617738336178,395.5915195486581,0.9095845918033364,9.3537683028636,0.9887290801047846,0,1,0,0,27,1,0.2592204378339192,4.621766663838138,4.926467570132354,3.2718212446196566,77.30365856678765,1,1
20,1,2,89.32452089661123,97.56273917801168,80.60668113546356,79.20539758553493,71.39410706442455,69.7637828997041,72.73106184477922,93.7243982630561,697.4754664123386,0.8019029015637006,11.832202585889627,0.923441700869534,6,2,0,2,33,1,0.3348456424065144,3.93811726459442,3.697740803280986,3.476525300132505,81.78908610844816,1,1
24,0,2,65.2627074050904,85.45497126133498,99.61140682339766,74.92829476420508,80.2065607317326,89.16053685171875,84.84533627393326,60.42429693481277,783.3363333526465,0.8139715565854678,10.055625327322176,0.8267199375218844,3,2,0,2,45,1,0.9294661966579498,4.831609192063764,3.5964177392267507,4.832746118390315,79.98676388077818,1,1
23,0,3,88.63299858728354,72.98047200701369,84.45366624990905,79.72989972103943,81.25323170692702,76.78689168629073,66.57054654882496,94.46628621988192,663.546364612118,0.9874340586697958,13.21919456105914,0.6947442837761436,5,2,1,0,45,0,0.9370235019216664,4.5379924751624285,3.898576741848726,4.60363599465215,80.60924909089628,1,1
20,0,2,96.36130082662564,70.78047449169091,74.83894850368677,83.16519216140196,92.22323305764934,99.2550841730478,93.83925169784052,78.05071181485067,796.4293875923149,0.7191414232293805,16.602758784069415,0.6057480823706995,2,2,1,4,36,2,0.4980310898274018,4.472855529460384,4.447747926927107,3.28049135632442,86.06427459084921,1,1
18,0,0,67.18732435480968,67.63706340286573,90.88608110463352,67.56310615113395,91.65410894609336,73.97940729232404,92.49609936125262,60.16101115415883,625.5255584889733,0.9321195210813378,15.116919251665603,0.6083445890549636,3,1,1,1,6,2,0.1429760639065869,3.2039074173093134,4.923100595934043,3.093120612230404,76.44552522090896,1,1
23,0,0,69.5017329969551,87.78563835574911,66.81850046326568,96.03630921067963,83.254662288183,96.86909682124264,79.05932831421082,76.06580708848168,408.7301718019475,0.792889997112518,9.416853391311758,0.8447923454120907,5,1,0,2,40,0,0.3758995617633638,3.07175113034818,4.073072646631912,3.1863699436915907,81.92388444234595,1,1
22,1,1,98.85580376166558,68.74862451991709,75.38063254825066,86.96747795318456,91.23141933461906,97.31850194268318,94.1091986111419,67.47203364180142,401.9097468582556,0.7117163855237668,12.93111517309669,0.6087327505409692,6,0,0,0,49,0,0.3224103889791503,3.633525639319723,4.624880480793179,3.586865608349197,85.01046153915793,1,1
18,0,1,67.23907810837959,83.81213063709956,73.87835801510343,85.33075669349955,67.67093833174684,69.67411788258984,69.88580280121172,84.97601949888653,462.2821421277382,0.9227710332227368,17.601892398683763,0.997452056770149,2,2,1,2,21,1,0.4732091667954295,3.434596721697907,3.9287996116419865,4.622718031505478,75.30840024606464,1,1
20,0,2,94.17540373478316,70.5854010770143,77.27228380431109,63.97984904722553,62.002581083731776,91.92884726352054,60.70261822815868,87.17435159686586,303.565010110503,0.7992735657035124,6.023093521140882,0.6733535333974953,3,0,0,0,47,0,0.3860205569907288,4.424617771857026,3.079714257380173,3.642748973214229,75.97766697945137,1,1
19,0,3,79.69111425792138,86.47875779175475,91.27119303714906,84.16695752690367,94.945352905388,77.32298020578261,84.76831700119291,79.50110281619999,640.8492350414173,0.9166442556228388,6.174459004803572,0.884282944747711,2,2,0,1,6,0,0.8460931094672088,3.901467448332101,4.7884226185554,3.371310526536861,84.76822194278657,1,1
21,1,0,69.88924297612708,92.59758914162155,79.3669212865363,64.8384264895397,63.02217975051078,96.70098908921392,78.31637627858862,61.6207810175868,434.3338923139138,0.912296314935436,13.3425510207463,0.6620238885649653,5,0,0,3,8,0,0.1027324172129086,4.046292749257838,3.5797561853970548,3.7916822109159183,75.79406325371559,1,1
24,0,2,94.82999605090046,91.12100972578612,91.76057801063853,63.14790700781596,69.86753718975989,78.00497090540955,82.68658185183483,86.24515217468807,707.5916161463764,0.8604360626299346,14.586726925847048,0.8160373684390858,3,0,1,4,48,0,0.6801686681603484,4.627482965743798,3.2773312826053864,3.24810724468264,82.20796661460419,1,1
20,0,2,77.81221020010662,90.43405323723128,83.05955612559464,81.09243582569573,87.81275798497538,89.77214869349464,95.97357636073612,93.68155134422084,479.58632527965017,0.9332119387631648,8.171195236638562,0.632244515386487,6,0,0,3,38,1,0.697843202640439,3.9570093635314185,4.992322987657405,3.9404336894801264,87.45478622150691,1,1
23,1,1,80.59269415718761,67.50889622769009,73.6827773863022,76.1114213618598,76.37791750509237,78.67869636655192,98.79702294263774,88.81297109305606,539.9782467316563,0.874311497251373,16.178301900372773,0.9067113698132973,0,1,0,0,5,1,0.6945639177601386,4.089852641610799,3.694797992558114,4.351108309292613,80.07029963004722,1,1
18,0,1,74.36933477599062,63.535397879380746,92.3991497473389,83.55241080624893,95.05255879662036,69.11203022851424,85.37812559022413,93.19831675821274,782.8444582801847,0.7859910558544781,14.693950655610912,0.8339684378899319,3,0,1,2,27,0,0.5685352124631128,4.684640532816044,3.2730765546754053,3.7376972394454953,82.07466557281633,1,1
21,0,2,83.71803405739709,87.95795313949543,69.53158682212367,63.56888672228954,71.91919178649079,67.97400515778745,90.56222359409752,68.0203809420355,421.0860615236385,0.9202345903193256,18.849339023544296,0.634466677360566,0,2,0,4,10,0,0.6499936657988227,3.8626716186150256,3.623084356876492,3.347222991881422,75.40653277771463,1,1
18,0,1,66.54095490340092,74.73388855177406,68.97531919199182,77.23932251389033,60.47485386677437,77.01724777025382,63.35233733948657,95.5555175862593,660.6270487148697,0.876741944763317,7.534313027878051,0.9394344756800022,4,0,0,1,20,2,0.8294448803833812,3.1662534158271978,4.027675253565825,3.906394964208953,72.9861802154789,0,0
23,1,3,75.64326146607043,77.2938490561339,80.18011696219344,66.99146860180632,72.02622562242976,90.2197862805686,66.42862339566022,72.88773802591851,677.5588946527087,0.7038181845069761,16.270613980370157,0.8188074459106808,7,2,0,4,6,2,0.8057771008195432,4.043410419185965,3.1759141730059737,4.524978464953631,75.20888367634765,1,1
18,1,2,98.7764928934115,61.24596371173564,70.43396983848356,99.48400343696466,83.12300196739326,84.20285940723068,89.32819219811907,60.53619257007964,410.4990787618176,0.9704932533310928,6.254646358749005,0.9686369240053272,6,0,1,2,16,0,0.1311628394605693,4.158723368465696,3.705241668727787,3.153188503282297,80.89133450292725,1,1
19,1,2,70.3253373080451,70.38305797100196,60.363481398048656,82.44600849740698,75.03753501613173,87.54517159602173,77.25461825552009,93.73566585316284,550.4984183060978,0.863693085497294,13.479386142768462,0.966649349471245,7,2,1,3,31,2,0.127392882163578,4.023593608625986,4.3377128455521206,3.14187424404689,77.13635948691739,1,1
21,0,2,86.26946658165168,61.34705615497856,85.93190109195206,87.4974744376347,81.3949102303502,71.2930540292777,77.83861081617623,97.67285075858908,475.10096265648417,0.9605881796438596,13.278427092487188,0.9682031157946328,4,1,1,0,23,2,0.8550503314934421,3.516099034436235,4.831864009807122,3.6362214788656777,81.15566551257628,1,1
